config,stage,seed,k,lofo_r2
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1150,0.4841849449141234
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1200,0.4840241323309615
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1250,0.4839547386762096
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1300,0.4833984985311708
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1350,0.4830118064157773
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1400,0.4830200993314357
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1450,0.4827828092541327
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1500,0.4826304484880561
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,50,0.4612513530975691
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,100,0.4838215796174762
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,110,0.4842631932941172
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,120,0.4836608148969717
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,130,0.4847901159305459
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,140,0.4873536401872744
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,150,0.4871658888646575
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,160,0.4868087131220548
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,170,0.4876137603745365
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,180,0.4875390470125768
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,190,0.4869951361473869
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,200,0.4862644541978808
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,210,0.4856799274904035
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,220,0.485615341969637
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,230,0.4870287484911627
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,240,0.4863220214162737
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,250,0.4861206089754526
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,300,0.4853117153133324
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,350,0.4823671369917451
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,400,0.4799973495571784
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,450,0.4776091786689797
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,500,0.4754934535071234
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,550,0.4739028572478921
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,600,0.4728527140413453
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,650,0.4728987985331818
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,700,0.4726275825252493
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,750,0.4715182750093478
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,800,0.4718126316449066
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,850,0.4711454840718748
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,900,0.4707022901765938
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,950,0.469173244167683
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1000,0.4695238868748317
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1050,0.4684137235917422
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1100,0.4674060805459306
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1150,0.4656701856876399
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1200,0.4663827280025114
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1250,0.4661642367627794
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1300,0.4652605186065077
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1350,0.4652099082565791
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1400,0.4649808798106144
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1450,0.4651277179668196
"lr=0.05, depth=5, lam=0.002(6)",STAGE 2/6 depth+lam,42,1500,0.4640254682622076
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,50,0.4618416830161286
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,100,0.4838008256474778
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,150,0.4901087957164975
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,200,0.4896622136813275
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,250,0.4896035741061797
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,300,0.4905016720498792
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,310,0.4912722046032484
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,320,0.4918982125982968
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,330,0.4920339551425845
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,340,0.4918433948281359
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,350,0.4916830438839351
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,360,0.4922889927824507
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,370,0.492353181629671
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,380,0.4922465443961493
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,390,0.4916184982052589
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,400,0.491393379549901
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,410,0.4909479812080223
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,420,0.490915520741062
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,430,0.4908804766851536
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,440,0.4905911489419186
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,450,0.4902795930051752
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,500,0.4881453187840736
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,550,0.4875129999026207
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,600,0.4870006618170995
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,650,0.4876433469562146
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,700,0.4869151164824283
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,750,0.4870388531696091
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,800,0.4862852729426484
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,850,0.4856929646863254
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,900,0.485459033432959
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,950,0.4857328730386456
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1000,0.4850222405864803
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1050,0.4842530333278776
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1100,0.4850307737898965
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1150,0.4846429833320295
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1200,0.4846991079197121
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1250,0.4839441194806471
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1300,0.4836793999741411
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1350,0.4836958332669905
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1400,0.4837111176219213
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1450,0.4835862380011232
"lr=0.05, depth=5, lam=0.02(62)",STAGE 2/6 depth+lam,42,1500,0.4836813903114603
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,50,0.4563765911524557
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,100,0.4806954676176126
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,150,0.4878843821853417
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,200,0.4887898044421692
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,250,0.4889878089019657
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,260,0.4890225146394777
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,270,0.48873955640255
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,280,0.4888376114394962
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,290,0.4892437995668912
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,300,0.4893565743225623
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,310,0.4897005123737222
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,320,0.489211060498861
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,330,0.4890393033646075
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,340,0.4894232621612778
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,350,0.4895776063079784
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,360,0.4896878355170683
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,370,0.4893079997676295
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,380,0.489141559449896
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,390,0.4893729134186233
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,400,0.4891654275877571
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,450,0.4889197326906713
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,500,0.4876695012379978
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,550,0.4877318025615779
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,600,0.4874956484073407
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,650,0.4874600022527937
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,700,0.4871873257507384
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,750,0.4873625334562311
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,800,0.4867318473562725
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,850,0.4866097098092986
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,900,0.4866282169741664
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,950,0.486352196846415
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1000,0.4862812809032023
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1050,0.4859979234666359
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1100,0.4856748161553038
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1150,0.4859767586390726
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1200,0.4856685346827949
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1250,0.4853675774638694
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1300,0.4849846351210061
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1350,0.4849788739361234
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1400,0.4849092332418218
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1450,0.4851541694225059
"lr=0.05, depth=5, lam=0.1(308)",STAGE 2/6 depth+lam,42,1500,0.4848965896308952
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,50,0.4514034287359121
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,100,0.4828078491602962
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,150,0.4877032444330371
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,200,0.4875251619611395
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,250,0.4869692162118239
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,300,0.487862719154114
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,310,0.4879738697174544
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,320,0.4883599458231328
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,330,0.4883138080524725
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,340,0.4880039703764445
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,350,0.4879603258509578
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,360,0.4880426486636194
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,370,0.4879733027956588
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,380,0.4881560130525957
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,390,0.4879576114324885
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,400,0.4881567905806521
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,410,0.4882754343654616
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,420,0.4883696930302846
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,430,0.4880669618874992
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,440,0.487907155770887
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,450,0.487953379229802
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,500,0.4878497659142591
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,550,0.4878351735074214
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,600,0.4871706885251282
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,650,0.4863487706029384
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,700,0.4863360108783731
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,750,0.4862627675385683
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,800,0.4864443671504623
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,850,0.4867594833618758
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,900,0.4865954346694985
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,950,0.4865003507127856
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1000,0.4861015174831443
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1050,0.4856385957463577
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1100,0.4854335334018766
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1150,0.4852477592457155
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1200,0.4854255560094545
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1250,0.4851249017460831
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1300,0.4849822933624034
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1350,0.485018682034425
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1400,0.4849895621876992
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1450,0.4843877465573847
"lr=0.05, depth=5, lam=0.3(924)",STAGE 2/6 depth+lam,42,1500,0.4844643725091689
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,50,0.4608006673848583
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,100,0.4816184270169525
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,150,0.4847128510398799
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,200,0.4843913197546092
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,210,0.4843470132070913
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,220,0.4855115875063954
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,230,0.4863723381274939
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,240,0.4863671186513383
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,250,0.486616495800125
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,260,0.4875147331015269
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,270,0.4876133266122257
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,280,0.4875160353210671
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,290,0.486666435981272
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,300,0.4862439172376038
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,310,0.4862071370989134
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,320,0.4856189532488003
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,330,0.4852455189970565
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,340,0.4848124848265736
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,350,0.4844678690273389
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,400,0.4829497409058986
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,450,0.4805862406435437
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,500,0.4797380899183791
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,550,0.4783018575244135
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,600,0.4779980157231356
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,650,0.4761734058022284
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,700,0.4747805160547107
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,750,0.4728384456475262
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,800,0.4705702609557673
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,850,0.4694222753052279
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,900,0.4684848604771705
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,950,0.4667057798069152
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1000,0.4663974622824678
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1050,0.4657613001500914
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1100,0.4646792638996952
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1150,0.4637806438692796
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1200,0.4633263260334027
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1250,0.4619807415122209
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1300,0.4621818468990211
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1350,0.4611749579572335
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1400,0.4606539506894757
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1450,0.460077909755736
"lr=0.05, depth=6, lam=0.002(3)",STAGE 2/6 depth+lam,42,1500,0.4582541074340051
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,50,0.4625543312828083
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,100,0.4835843968758365
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,150,0.4899584311460133
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,200,0.4906126139379306
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,250,0.4901762500426452
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,260,0.490537922477265
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,270,0.4902792725126409
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,280,0.4907985029004987
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,290,0.4916387935457703
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,300,0.4919612214385221
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,310,0.4922162939996422
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,320,0.4920528608971514
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,330,0.4919241720614709
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,340,0.4913571100895251
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,350,0.4910071685003448
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,360,0.4914741051863056
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,370,0.4914091340557424
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,380,0.4908679241398245
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,390,0.4911929579947823
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,400,0.4913908865410135
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,410,0.4908968674200696
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,420,0.4906942354547515
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,430,0.4902376112870102
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,440,0.4904599474080934
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,450,0.4902232442164381
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,500,0.4888512491447799
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,550,0.4883939985243302
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,600,0.4890820552983292
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,650,0.4890278876786835
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,700,0.4899555767572605
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,750,0.4901333942769369
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,800,0.4894418726300926
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,850,0.4892676748253316
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,900,0.4901531368235219
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,950,0.4907539368005272
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1000,0.490558825911605
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1050,0.4893343993442769
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1100,0.4882052920156908
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1150,0.4881259403412217
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1200,0.4879494505192818
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1250,0.487678165408557
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1300,0.4866973132411563
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1350,0.4870794086948413
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1400,0.4869124862173046
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1450,0.4859655427205822
"lr=0.05, depth=6, lam=0.02(31)",STAGE 2/6 depth+lam,42,1500,0.4856438710640895
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,50,0.4625355363358606
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,100,0.4836817086162454
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,150,0.486132875124962
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,200,0.4872894876436581
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,250,0.488840745822882
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,300,0.4890171316653785
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,310,0.4891490985359396
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,320,0.4886697837019524
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,330,0.489011479240411
