config,stage,seed,k,lofo_prauc
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1100,0.7447550181219837
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1150,0.7443554056600172
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1200,0.7441676352493654
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1250,0.7437902387595002
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1300,0.7436571335856438
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1350,0.7425495810883753
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1400,0.7421604359055233
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1450,0.7419860727660049
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.5",STAGE 5/6 colsample,42,1500,0.7422302524357737
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,50,0.728669512266236
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,100,0.7439295301975954
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,150,0.7505983859825318
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,200,0.7541160560666156
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,250,0.7552075673202726
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,300,0.7556017102916207
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,310,0.755556829947746
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,320,0.7560074588987473
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,330,0.755889313212577
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,340,0.7557218550346827
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,350,0.7566477083535773
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,360,0.7559456457409497
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,370,0.7556397549519578
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,380,0.7558417065995098
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,390,0.7558410948330574
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,400,0.7556919144694618
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,410,0.7552821324120975
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,420,0.7551345024640999
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,430,0.7556454430981762
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,440,0.755410606877224
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,450,0.7545885065762874
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,500,0.7535300834836886
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,550,0.7526193810430448
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,600,0.7528003155359684
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,650,0.7521915287219519
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,700,0.7509918232785638
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,750,0.7504698823675808
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,800,0.7501423031428626
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,850,0.7499554885873206
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,900,0.7493522247292024
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,950,0.7490134772376917
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1000,0.7488611788504215
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1050,0.7484195253082235
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1100,0.7479825288214085
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1150,0.7478871940161186
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1200,0.7473456098492047
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1250,0.7466331967517617
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1300,0.7456189489655626
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1350,0.7445914993871369
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1400,0.7452964127399246
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1450,0.7447855133505398
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.7",STAGE 5/6 colsample,42,1500,0.7449341261388344
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,50,0.7268729431773963
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,100,0.7399865686763832
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,150,0.745533620106657
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,160,0.7474770263534454
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,170,0.7473983780786848
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,180,0.7484595130860703
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,190,0.7496315988570895
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,200,0.7504110771912381
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,210,0.7506206658382507
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,220,0.7506189298219899
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,230,0.7499143390553874
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,240,0.749148278858517
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,250,0.7497604345994989
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,260,0.7500454654035054
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,270,0.7502351614733661
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,280,0.7506221075612971
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,290,0.7503669894354869
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,300,0.7495484966401283
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,350,0.7494418292219287
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,400,0.7495209764201644
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,450,0.7491089697491935
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,500,0.7478734211964333
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,550,0.747742626405665
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,600,0.7468272796644451
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,650,0.7475063528480655
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,700,0.7469871058376529
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,750,0.7465938141340372
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,800,0.7464284559543067
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,850,0.7463287250843925
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,900,0.745665125497909
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,950,0.7459691987695806
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1000,0.7448299899218147
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1050,0.7442808246459127
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1100,0.7442931757613965
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1150,0.7439722912575869
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1200,0.7439153488838836
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1250,0.7436840570581482
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1300,0.743443714441659
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1350,0.7423787679191174
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1400,0.7422925906375667
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1450,0.7417225152771111
"depth=4, lr=0.05, mcw=0.02(22), subsample=0.7, colsample=0.9",STAGE 5/6 colsample,42,1500,0.7417734136253662
DEFAULT (inherited),STAGE 6/6 confirmation,42,50,0.728669512266236
DEFAULT (inherited),STAGE 6/6 confirmation,42,100,0.7439295301975954
DEFAULT (inherited),STAGE 6/6 confirmation,42,150,0.7505983859825318
DEFAULT (inherited),STAGE 6/6 confirmation,42,200,0.7541160560666156
DEFAULT (inherited),STAGE 6/6 confirmation,42,250,0.7552075673202726
DEFAULT (inherited),STAGE 6/6 confirmation,42,300,0.7556017102916207
DEFAULT (inherited),STAGE 6/6 confirmation,42,310,0.755556829947746
DEFAULT (inherited),STAGE 6/6 confirmation,42,320,0.7560074588987473
DEFAULT (inherited),STAGE 6/6 confirmation,42,330,0.755889313212577
DEFAULT (inherited),STAGE 6/6 confirmation,42,340,0.7557218550346827
DEFAULT (inherited),STAGE 6/6 confirmation,42,350,0.7566477083535773
DEFAULT (inherited),STAGE 6/6 confirmation,42,360,0.7559456457409497
DEFAULT (inherited),STAGE 6/6 confirmation,42,370,0.7556397549519578
DEFAULT (inherited),STAGE 6/6 confirmation,42,380,0.7558417065995098
DEFAULT (inherited),STAGE 6/6 confirmation,42,390,0.7558410948330574
DEFAULT (inherited),STAGE 6/6 confirmation,42,400,0.7556919144694618
DEFAULT (inherited),STAGE 6/6 confirmation,42,410,0.7552821324120975
DEFAULT (inherited),STAGE 6/6 confirmation,42,420,0.7551345024640999
DEFAULT (inherited),STAGE 6/6 confirmation,42,430,0.7556454430981762
DEFAULT (inherited),STAGE 6/6 confirmation,42,440,0.755410606877224
DEFAULT (inherited),STAGE 6/6 confirmation,42,450,0.7545885065762874
DEFAULT (inherited),STAGE 6/6 confirmation,42,500,0.7535300834836886
DEFAULT (inherited),STAGE 6/6 confirmation,42,550,0.7526193810430448
DEFAULT (inherited),STAGE 6/6 confirmation,42,600,0.7528003155359684
DEFAULT (inherited),STAGE 6/6 confirmation,42,650,0.7521915287219519
DEFAULT (inherited),STAGE 6/6 confirmation,42,700,0.7509918232785638
DEFAULT (inherited),STAGE 6/6 confirmation,42,750,0.7504698823675808
DEFAULT (inherited),STAGE 6/6 confirmation,42,800,0.7501423031428626
DEFAULT (inherited),STAGE 6/6 confirmation,42,850,0.7499554885873206
DEFAULT (inherited),STAGE 6/6 confirmation,42,900,0.7493522247292024
DEFAULT (inherited),STAGE 6/6 confirmation,42,950,0.7490134772376917
DEFAULT (inherited),STAGE 6/6 confirmation,42,1000,0.7488611788504215
DEFAULT (inherited),STAGE 6/6 confirmation,42,1050,0.7484195253082235
DEFAULT (inherited),STAGE 6/6 confirmation,42,1100,0.7479825288214085
DEFAULT (inherited),STAGE 6/6 confirmation,42,1150,0.7478871940161186
DEFAULT (inherited),STAGE 6/6 confirmation,42,1200,0.7473456098492047
DEFAULT (inherited),STAGE 6/6 confirmation,42,1250,0.7466331967517617
DEFAULT (inherited),STAGE 6/6 confirmation,42,1300,0.7456189489655626
DEFAULT (inherited),STAGE 6/6 confirmation,42,1350,0.7445914993871369
DEFAULT (inherited),STAGE 6/6 confirmation,42,1400,0.7452964127399246
DEFAULT (inherited),STAGE 6/6 confirmation,42,1450,0.7447855133505398
DEFAULT (inherited),STAGE 6/6 confirmation,42,1500,0.7449341261388344
