ID,description,units,themeLabel
CAT_RUN_APR1976,"Mean monthly runoff (mm) for the watershed for April 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1976,"Mean monthly runoff (mm) for the watershed for May 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1976,"Mean monthly runoff (mm) for the watershed for June 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1976,"Mean monthly runoff (mm) for the watershed for July 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1976,"Mean monthly runoff (mm) for the watershed for August 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1976,"Mean monthly runoff (mm) for the watershed for September 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1976,"Mean monthly runoff (mm) for the watershed for October 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1976,"Mean monthly runoff (mm) for the watershed for November 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1976,"Mean monthly runoff (mm) for the watershed for December 1976, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1977,"Mean monthly runoff (mm) for the watershed for January 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1977,"Mean monthly runoff (mm) for the watershed for Febuary 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1977,"Mean monthly runoff (mm) for the watershed for March 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1977,"Mean monthly runoff (mm) for the watershed for April 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1977,"Mean monthly runoff (mm) for the watershed for May 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1977,"Mean monthly runoff (mm) for the watershed for June 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1977,"Mean monthly runoff (mm) for the watershed for July 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1977,"Mean monthly runoff (mm) for the watershed for August 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1977,"Mean monthly runoff (mm) for the watershed for September 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1977,"Mean monthly runoff (mm) for the watershed for October 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1977,"Mean monthly runoff (mm) for the watershed for November 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1977,"Mean monthly runoff (mm) for the watershed for December 1977, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1960,"Mean monthly runoff (mm) for the watershed for January 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1960,"Mean monthly runoff (mm) for the watershed for Febuary 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1960,"Mean monthly runoff (mm) for the watershed for March 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1960,"Mean monthly runoff (mm) for the watershed for April 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1960,"Mean monthly runoff (mm) for the watershed for May 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1960,"Mean monthly runoff (mm) for the watershed for June 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1960,"Mean monthly runoff (mm) for the watershed for July 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1960,"Mean monthly runoff (mm) for the watershed for August 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1960,"Mean monthly runoff (mm) for the watershed for September 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1960,"Mean monthly runoff (mm) for the watershed for October 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1960,"Mean monthly runoff (mm) for the watershed for November 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1960,"Mean monthly runoff (mm) for the watershed for December 1960, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN2000,"Mean monthly runoff (mm) for the watershed for January 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB2000,"Mean monthly runoff (mm) for the watershed for Febuary 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR2000,"Mean monthly runoff (mm) for the watershed for March 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR2000,"Mean monthly runoff (mm) for the watershed for April 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY2000,"Mean monthly runoff (mm) for the watershed for May 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN2000,"Mean monthly runoff (mm) for the watershed for June 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL2000,"Mean monthly runoff (mm) for the watershed for July 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG2000,"Mean monthly runoff (mm) for the watershed for August 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP2000,"Mean monthly runoff (mm) for the watershed for September 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT2000,"Mean monthly runoff (mm) for the watershed for October 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV2000,"Mean monthly runoff (mm) for the watershed for November 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC2000,"Mean monthly runoff (mm) for the watershed for December 2000, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN2013,"Mean monthly runoff (mm) for the watershed for January 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB2013,"Mean monthly runoff (mm) for the watershed for Febuary 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR2013,"Mean monthly runoff (mm) for the watershed for March 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR2013,"Mean monthly runoff (mm) for the watershed for April 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY2013,"Mean monthly runoff (mm) for the watershed for May 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN2013,"Mean monthly runoff (mm) for the watershed for June 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL2013,"Mean monthly runoff (mm) for the watershed for July 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG2013,"Mean monthly runoff (mm) for the watershed for August 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP2013,"Mean monthly runoff (mm) for the watershed for September 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT2013,"Mean monthly runoff (mm) for the watershed for October 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV2013,"Mean monthly runoff (mm) for the watershed for November 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC2013,"Mean monthly runoff (mm) for the watershed for December 2013, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1950,"Mean monthly runoff (mm) for the watershed for January 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1950,"Mean monthly runoff (mm) for the watershed for Febuary 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1950,"Mean monthly runoff (mm) for the watershed for March 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1950,"Mean monthly runoff (mm) for the watershed for April 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1950,"Mean monthly runoff (mm) for the watershed for May 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1950,"Mean monthly runoff (mm) for the watershed for June 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1950,"Mean monthly runoff (mm) for the watershed for July 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1950,"Mean monthly runoff (mm) for the watershed for August 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1950,"Mean monthly runoff (mm) for the watershed for September 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1950,"Mean monthly runoff (mm) for the watershed for October 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1950,"Mean monthly runoff (mm) for the watershed for November 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1950,"Mean monthly runoff (mm) for the watershed for December 1950, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN2002,"Mean monthly runoff (mm) for the watershed for January 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB2002,"Mean monthly runoff (mm) for the watershed for Febuary 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR2002,"Mean monthly runoff (mm) for the watershed for March 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR2002,"Mean monthly runoff (mm) for the watershed for April 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY2002,"Mean monthly runoff (mm) for the watershed for May 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN2002,"Mean monthly runoff (mm) for the watershed for June 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL2002,"Mean monthly runoff (mm) for the watershed for July 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG2002,"Mean monthly runoff (mm) for the watershed for August 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP2002,"Mean monthly runoff (mm) for the watershed for September 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT2002,"Mean monthly runoff (mm) for the watershed for October 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV2002,"Mean monthly runoff (mm) for the watershed for November 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC2002,"Mean monthly runoff (mm) for the watershed for December 2002, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1989,"Mean monthly runoff (mm) for the watershed for January 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1989,"Mean monthly runoff (mm) for the watershed for Febuary 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1989,"Mean monthly runoff (mm) for the watershed for March 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1989,"Mean monthly runoff (mm) for the watershed for April 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1989,"Mean monthly runoff (mm) for the watershed for May 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1989,"Mean monthly runoff (mm) for the watershed for June 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1989,"Mean monthly runoff (mm) for the watershed for July 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1989,"Mean monthly runoff (mm) for the watershed for August 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1989,"Mean monthly runoff (mm) for the watershed for September 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1989,"Mean monthly runoff (mm) for the watershed for October 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1989,"Mean monthly runoff (mm) for the watershed for November 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1989,"Mean monthly runoff (mm) for the watershed for December 1989, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN2006,"Mean monthly runoff (mm) for the watershed for January 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB2006,"Mean monthly runoff (mm) for the watershed for Febuary 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR2006,"Mean monthly runoff (mm) for the watershed for March 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR2006,"Mean monthly runoff (mm) for the watershed for April 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY2006,"Mean monthly runoff (mm) for the watershed for May 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN2006,"Mean monthly runoff (mm) for the watershed for June 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL2006,"Mean monthly runoff (mm) for the watershed for July 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG2006,"Mean monthly runoff (mm) for the watershed for August 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP2006,"Mean monthly runoff (mm) for the watershed for September 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT2006,"Mean monthly runoff (mm) for the watershed for October 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV2006,"Mean monthly runoff (mm) for the watershed for November 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC2006,"Mean monthly runoff (mm) for the watershed for December 2006, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1949,"Mean monthly runoff (mm) for the watershed for January 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1949,"Mean monthly runoff (mm) for the watershed for Febuary 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1949,"Mean monthly runoff (mm) for the watershed for March 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1949,"Mean monthly runoff (mm) for the watershed for April 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1949,"Mean monthly runoff (mm) for the watershed for May 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1949,"Mean monthly runoff (mm) for the watershed for June 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1949,"Mean monthly runoff (mm) for the watershed for July 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1949,"Mean monthly runoff (mm) for the watershed for August 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1949,"Mean monthly runoff (mm) for the watershed for September 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1949,"Mean monthly runoff (mm) for the watershed for October 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1949,"Mean monthly runoff (mm) for the watershed for November 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1949,"Mean monthly runoff (mm) for the watershed for December 1949, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JAN1947,"Mean monthly runoff (mm) for the watershed for January 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_FEB1947,"Mean monthly runoff (mm) for the watershed for Febuary 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAR1947,"Mean monthly runoff (mm) for the watershed for March 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_APR1947,"Mean monthly runoff (mm) for the watershed for April 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_MAY1947,"Mean monthly runoff (mm) for the watershed for May 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUN1947,"Mean monthly runoff (mm) for the watershed for June 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_JUL1947,"Mean monthly runoff (mm) for the watershed for July 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_AUG1947,"Mean monthly runoff (mm) for the watershed for August 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_SEP1947,"Mean monthly runoff (mm) for the watershed for September 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_OCT1947,"Mean monthly runoff (mm) for the watershed for October 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_NOV1947,"Mean monthly runoff (mm) for the watershed for November 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
CAT_RUN_DEC1947,"Mean monthly runoff (mm) for the watershed for December 1947, from 4-km PRISM data.",mm/month,Climate Water Balance
