uid,editor_uid,site_uid,method_uid,param_uid,enabled,begin_datetime,end_datetime
86526,iihr,WQS0064,ds5x,spec_cond,f,,
86524,iihr,WQS0064,ds5x,temp_water,f,,
86790,iihr,WQS9902,ds5xv2,diss_oxy_sat,t,,
86791,iihr,WQS9902,ds5xv2,turbi_mean,t,,
86792,iihr,WQS0072,nitratax,r_exc,t,,
86793,iihr,WQS0072,nitratax,m_exc,t,,
86508,iihr,06934500,,p_load,f,,
86509,iihr,06934500,,p_yield,f,,
86510,iihr,07020850,,yield,t,,
86511,iihr,07020850,,load,t,,
86540,iihr,WQS0068,ds5x,ph,f,,
86537,iihr,WQS0068,nitratax,r_exc,f,,
86513,iihr,07020850,,discharge_est,f,,
86515,iihr,07020850,,load_est,t,,
86503,usgs,06934500,usgs.99133,nitrate_con,t,,
86505,usgs,07020850,usgs.99133,nitrate_con,t,,
86518,iihr,07020850,,yield_est,t,,
86491,usgs,06934500,usgs.00400,ph,t,,
86499,usgs,07020850,usgs.00400,ph,t,,
86519,iihr,WQS9931,nitratax,nitrate_con,t,,
86520,iihr,WQS9931,nitratax,r_exc,t,,
86521,iihr,WQS9931,nitratax,m_exc,t,,
86522,iihr,WQS9931,phosphax,phosphate_con,t,,
86523,iihr,WQS0031,phosphax,phosphate_con,t,,
85704,iihr,WQS0009,ds5x,spec_cond,t,2013-06-21 15:30:00-05,2015-11-25 11:45:00-06
86531,iihr,WQS0067,nitratax,r_exc,t,,
86532,iihr,WQS0067,nitratax,m_exc,t,,
86541,iihr,WQS0068,ds5x,spec_cond,f,,
86534,iihr,WQS0067,,yield,t,,
86535,iihr,WQS0067,,load,t,,
86544,iihr,WQS0068,dts12,turbi_mean,t,,
86545,iihr,WQS0068,dts12,turbi_var,t,,
86546,iihr,WQS0068,dts12,turbi_med,t,,
86547,iihr,WQS0068,dts12,turbi_bes,t,,
86548,iihr,WQS0068,dts12,turbi_min,t,,
86549,iihr,WQS0068,dts12,turbi_max,t,,
86550,iihr,WQS0068,dts12,temp_water,t,,
86539,iihr,WQS0068,ds5x,temp_water,f,,
86558,iihr,WQS0069,ds5x,temp_water,t,,
86559,iihr,WQS0069,ds5x,ph,t,,
86560,iihr,WQS0069,ds5x,spec_cond,t,,
86561,iihr,WQS0069,ds5x,diss_oxy_con,t,,
86562,iihr,WQS0069,ds5x,diss_oxy_sat,t,,
86563,iihr,WQS0069,ds5x,chloro_con,f,,
86551,iihr,WQS0069,dts12,turbi_mean,f,,
86554,iihr,WQS0069,dts12,turbi_bes,f,,
86556,iihr,WQS0069,dts12,turbi_max,f,,
86553,iihr,WQS0069,dts12,turbi_med,f,,
86555,iihr,WQS0069,dts12,turbi_min,f,,
86552,iihr,WQS0069,dts12,turbi_var,f,,
86564,iihr,WQS0069,nitratax,nitrate_con,t,,
86565,iihr,WQS0069,nitratax,r_exc,t,,
86566,iihr,WQS0069,nitratax,m_exc,t,,
86490,usgs,06934500,usgs.00300,diss_oxy_con,t,,
86498,usgs,07020850,usgs.00300,diss_oxy_con,t,,
86567,iihr,WQS0064,ds5xv2,temp_water,t,,
86568,iihr,WQS0064,ds5xv2,ph,t,,
86569,iihr,WQS0064,ds5xv2,spec_cond,t,,
86570,iihr,WQS0064,ds5xv2,diss_oxy_con,t,,
86571,iihr,WQS0064,ds5xv2,diss_oxy_sat,t,,
86572,iihr,WQS0064,ds5xv2,turbi_mean,t,,
86489,usgs,06934500,usgs.00095,spec_cond,t,,
86497,usgs,07020850,usgs.00095,spec_cond,t,,
86488,usgs,06934500,usgs.00060,discharge,t,,
86504,usgs,07020850,usgs.00060,discharge,t,,
86487,usgs,06934500,usgs.00010,temp_water,t,,
86496,usgs,07020850,usgs.00010,temp_water,t,,
86585,iihr,WQS0002,ds5xv2,temp_water,t,,
86586,iihr,WQS0002,ds5xv2,ph,t,,
86587,iihr,WQS0002,ds5xv2,spec_cond,t,,
86588,iihr,WQS0002,ds5xv2,diss_oxy_con,t,,
86589,iihr,WQS0002,ds5xv2,diss_oxy_sat,t,,
86597,iihr,WQS0014,ds5xv2,temp_water,t,,
86614,iihr,WQS0011,ds5xv2,turbi_mean,f,,
86600,iihr,WQS0014,ds5xv2,ph,t,,
86601,iihr,WQS0014,ds5xv2,spec_cond,t,,
86602,iihr,WQS0014,ds5xv2,diss_oxy_con,t,,
86603,iihr,WQS0014,ds5xv2,diss_oxy_sat,t,,
86604,iihr,WQS0014,ds5xv2,turbi_mean,t,,
85963,iihr,WQS0026,ds5x,spec_cond,t,2015-04-21 12:45:00-05,2015-12-06 10:25:00-06
86659,iihr,WQS0021,ds5xv2,turbi_mean,f,,
86613,iihr,WQS0011,ds5xv2,diss_oxy_sat,t,,
92522,iihr,WQS0077,phosphax,phosphate_con,t,,
86653,iihr,WQS0022,ds5xv2,turbi_mean,f,,
86651,iihr,WQS0022,ds5xv2,diss_oxy_con,f,,
86652,iihr,WQS0022,ds5xv2,diss_oxy_sat,f,,
86649,iihr,WQS0022,ds5xv2,ph,f,,
86650,iihr,WQS0022,ds5xv2,spec_cond,f,,
86648,iihr,WQS0022,ds5xv2,temp_water,f,,
86657,iihr,WQS0021,ds5xv2,diss_oxy_con,f,,
86658,iihr,WQS0021,ds5xv2,diss_oxy_sat,f,,
86655,iihr,WQS0021,ds5xv2,ph,f,,
86656,iihr,WQS0021,ds5xv2,spec_cond,f,,
85907,iihr,WQS0021,ds5x,temp_water,t,2014-09-25 16:20:00-05,2015-10-27 20:55:00-05
86654,iihr,WQS0021,ds5xv2,temp_water,f,,
86802,iihr,WQS0075,nitratax,r_exc,t,,
86803,iihr,WQS0075,nitratax,m_exc,t,,
219,iihr,WQS0010,dts12,turbi_mean,t,2013-09-26 18:00:00-05,2015-11-23 06:45:00-06
207,iihr,WQS0010,dts12,temp_water,t,2013-09-26 18:00:00-05,2015-11-23 06:45:00-06
86642,iihr,WQS0009,ds5xv2,temp_water,t,,
86643,iihr,WQS0009,ds5xv2,ph,t,,
86644,iihr,WQS0009,ds5xv2,spec_cond,t,,
86645,iihr,WQS0009,ds5xv2,diss_oxy_con,t,,
86646,iihr,WQS0009,ds5xv2,diss_oxy_sat,t,,
86647,iihr,WQS0009,ds5xv2,turbi_mean,t,,
86815,iihr,WQS0044,ds5x,chloro_v,t,,
86816,iihr,WQS0044,ds5x,chloro_con,t,,
92523,iihr,WQS0077,nitratax,r_exc,t,,
92524,iihr,WQS0077,nitratax,m_exc,t,,
86800,iihr,WQS0072,nitratax,nitrate_con,t,,
92525,iihr,WQS0077,nitratax,nitrate_con,t,,
86322,iihr,WQS0060,ds5x,diss_oxy_con,t,,
92526,iihr,WQS9904,nitratax,nitrate_con,t,,
86823,iihr,WQS0070,nitratax,r_exc,t,,
86824,iihr,WQS0070,nitratax,m_exc,t,,
86067,usgs,06808500,usgs.99133,nitrate_con,t,,
86070,usgs,05484000,usgs.99133,nitrate_con,t,,
346,usgs,05484500,usgs.99133,nitrate_con,t,,
344,usgs,05482000,usgs.99133,nitrate_con,t,,
85427,usgs,05464420,usgs.99133,nitrate_con,t,,
85428,usgs,05465500,usgs.99133,nitrate_con,t,,
85430,usgs,05481000,usgs.99133,nitrate_con,t,,
85436,usgs,06817000,usgs.99133,nitrate_con,t,,
85422,usgs,05418720,usgs.99133,nitrate_con,t,,
85435,usgs,06604440,usgs.99133,nitrate_con,t,,
85420,usgs,05418110,usgs.99133,nitrate_con,t,,
85421,usgs,05418400,usgs.99133,nitrate_con,t,,
345,usgs,05482300,usgs.99133,nitrate_con,t,,
343,usgs,05420500,usgs.99133,nitrate_con,t,,
86880,usgs,WQS0070,usgs.00060,discharge,t,,
92527,iihr,WQS9904,nitratax,r_exc,t,,
92528,iihr,WQS9904,nitratax,m_exc,t,,
86877,iihr,WQS0070,ds5xv2,diss_oxy_con,t,,
86879,iihr,WQS0070,ds5xv2,turbi_mean,t,,
86610,iihr,WQS0011,ds5xv2,ph,t,,
86611,iihr,WQS0011,ds5xv2,spec_cond,t,,
86798,iihr,WQS0072,ds5xv2,diss_oxy_sat,t,,
86609,iihr,WQS0011,ds5xv2,temp_water,t,,
86875,iihr,WQS0070,ds5xv2,ph,t,,
86874,iihr,WQS0070,ds5xv2,temp_water,t,,
86876,iihr,WQS0070,ds5xv2,spec_cond,t,,
86878,iihr,WQS0070,ds5xv2,diss_oxy_sat,t,,
86612,iihr,WQS0011,ds5xv2,diss_oxy_con,t,,
86801,iihr,WQS0075,nitratax,nitrate_con,t,,
86796,iihr,WQS0072,ds5xv2,spec_cond,t,,
86794,iihr,WQS0072,ds5xv2,temp_water,t,,
86799,iihr,WQS0072,ds5xv2,turbi_mean,t,,
86813,iihr,WQS0044,ds5x,diss_oxy_con,t,,
86795,iihr,WQS0072,ds5xv2,ph,t,,
86797,iihr,WQS0072,ds5xv2,diss_oxy_con,t,,
86814,iihr,WQS0044,ds5x,diss_oxy_sat,t,,
86811,iihr,WQS0044,ds5x,ph,t,,
86812,iihr,WQS0044,ds5x,spec_cond,t,,
86810,iihr,WQS0044,ds5x,temp_water,t,,
86809,iihr,WQS0044,ds5xv2,turbi_mean,t,,
86873,iihr,WQS0070,nitratax,nitrate_con,t,,
86881,iihr,WQS0070,,yield,t,,
86882,iihr,WQS0070,,load,t,,
86805,iihr,WQS0044,ds5xv2,ph,t,,
86807,iihr,WQS0044,ds5xv2,diss_oxy_con,t,,
86808,iihr,WQS0044,ds5xv2,diss_oxy_sat,t,,
86804,iihr,WQS0044,ds5xv2,temp_water,t,,
86806,iihr,WQS0044,ds5xv2,spec_cond,t,,
86889,iihr,WQS0071,ds5xv2,temp_water,t,,
86890,iihr,WQS0071,ds5xv2,ph,t,,
86891,iihr,WQS0071,ds5xv2,spec_cond,t,,
86892,iihr,WQS0071,ds5xv2,diss_oxy_con,t,,
86893,iihr,WQS0071,ds5xv2,diss_oxy_sat,t,,
86894,iihr,WQS0071,ds5xv2,turbi_mean,t,,
86895,iihr,WQS0071,nitratax,nitrate_con,t,,
86896,iihr,WQS0071,nitratax,r_exc,t,,
86897,iihr,WQS0071,nitratax,m_exc,t,,
86898,iihr,WQS0069,ds5xv2,temp_water,t,,
86899,iihr,WQS0069,ds5xv2,ph,t,,
86900,iihr,WQS0069,ds5xv2,spec_cond,t,,
86901,iihr,WQS0069,ds5xv2,diss_oxy_con,t,,
86902,iihr,WQS0069,ds5xv2,diss_oxy_sat,t,,
86903,iihr,WQS0069,ds5xv2,turbi_mean,t,,
86904,iihr,WQS0074,nitratax,nitrate_con,t,,
86905,iihr,WQS0074,nitratax,r_exc,t,,
86906,iihr,WQS0074,nitratax,m_exc,t,,
89815,iihr,WQS0073,ds5x,diss_oxy_con,f,,
89794,iihr,WQS0073,ds5xv2,ph,t,,
89813,iihr,WQS0073,ds5x,ph,f,,
89814,iihr,WQS0073,ds5x,spec_cond,f,,
89812,iihr,WQS0073,ds5x,temp_water,f,,
85419,usgs,05412500,usgs.99133,nitrate_con,t,,
85431,usgs,05482500,usgs.99133,nitrate_con,t,,
85426,usgs,05455100,usgs.99133,nitrate_con,t,,
85433,usgs,WQS0032,usgs.99133,nitrate_con,f,,
86063,usgs,05418720,usgs.63680,turbi_mean,t,,
371,usgs,06610505,usgs.63680,turbi_mean,t,,
370,usgs,05420500,usgs.63680,turbi_mean,t,,
86193,usgs,05446500,usgs.63680,turbi_mean,t,,
86194,usgs,05465500,usgs.63680,turbi_mean,t,,
86253,usgs,WQS0024,usgs.63680,turbi_mean,f,,
86249,usgs,05418400,usgs.63680,turbi_mean,t,,
89853,usgs,05484000,usgs.63680,turbi_mean,t,,
86492,usgs,06934500,usgs.63680,turbi_mean,t,,
86500,usgs,07020850,usgs.63680,turbi_mean,t,,
337,usgs,WQS0009,usgs.00060,discharge,t,,
338,usgs,WQS0010,usgs.00060,discharge,t,,
339,usgs,WQS0023,usgs.00060,discharge,t,,
85425,usgs,WQS0002,usgs.00060,discharge,t,,
332,usgs,WQS0001,usgs.00060,discharge,t,,
324,usgs,05484500,usgs.00060,discharge,t,,
321,usgs,05482000,usgs.00060,discharge,t,,
319,usgs,05464420,usgs.00060,discharge,t,,
320,usgs,05465500,usgs.00060,discharge,t,,
89791,iihr,WQS0073,nitratax,r_exc,t,,
89792,iihr,WQS0073,nitratax,m_exc,t,,
89793,iihr,WQS0073,ds5xv2,temp_water,t,,
89795,iihr,WQS0073,ds5xv2,spec_cond,t,,
89797,iihr,WQS0073,ds5xv2,diss_oxy_sat,t,,
89798,iihr,WQS0073,ds5xv2,turbi_mean,t,,
89799,iihr,WQS0074,dts12,temp_water,t,,
89800,iihr,WQS0074,ds5xv2,temp_water,t,,
89801,iihr,WQS0074,ds5xv2,ph,t,,
89802,iihr,WQS0074,ds5xv2,spec_cond,t,,
89803,iihr,WQS0074,ds5xv2,diss_oxy_con,t,,
89804,iihr,WQS0074,ds5xv2,diss_oxy_sat,t,,
89805,iihr,WQS0074,ds5xv2,turbi_mean,t,,
89816,iihr,WQS0073,ds5x,diss_oxy_sat,t,,
85429,usgs,05481000,usgs.00060,discharge,t,,
327,usgs,06602020,usgs.00060,discharge,t,,
313,usgs,05418400,usgs.00060,discharge,t,,
322,usgs,05482300,usgs.00060,discharge,t,,
315,usgs,05420500,usgs.00060,discharge,t,,
311,usgs,05412500,usgs.00060,discharge,t,,
325,usgs,05487520,usgs.00060,discharge,t,,
316,usgs,05453520,usgs.00060,discharge,t,,
323,usgs,05482500,usgs.00060,discharge,t,,
318,usgs,05458300,usgs.00060,discharge,t,,
317,usgs,05455100,usgs.00060,discharge,t,,
85432,usgs,WQS0032,usgs.00060,discharge,t,,
86173,usgs,WQS0040,usgs.00060,discharge,t,,
86178,usgs,WQS0038,usgs.00060,discharge,t,,
86181,usgs,WQS0039,usgs.00060,discharge,t,,
86182,usgs,WQS0045,usgs.00060,discharge,t,,
86187,usgs,WQS0042,usgs.00060,discharge,t,,
86195,usgs,WQS0041,usgs.00060,discharge,t,,
86196,usgs,WQS0044,usgs.00060,discharge,t,,
86512,usgs,07020500,usgs.00060,discharge,t,,
86533,usgs,WQS0067,usgs.00060,discharge,t,,
92334,usgs,06808500,usgs.72213,turbi_mean,t,,
86785,iihr,WQS0025,ds5xv2,turbi_mean,f,,
89807,iihr,WQS0075,ds5xv2,ph,t,,
89817,iihr,WQS0073,ds5x,chloro_con,f,,
92335,iihr,WQS0073,ds5x,chloro_v,f,,
89790,iihr,WQS0073,nitratax,nitrate_con,t,,
89808,iihr,WQS0075,ds5xv2,spec_cond,t,,
89806,iihr,WQS0075,ds5xv2,temp_water,t,,
89809,iihr,WQS0075,ds5xv2,diss_oxy_con,t,,
89810,iihr,WQS0075,ds5xv2,diss_oxy_sat,t,,
89850,iihr,WQS0076,ds5x,spec_cond,f,,
89848,iihr,WQS0076,ds5x,temp_water,f,,
89796,iihr,WQS0073,ds5xv2,diss_oxy_con,t,,
89851,iihr,WQS0076,ds5x,diss_oxy_con,f,,
89852,iihr,WQS0076,ds5x,diss_oxy_sat,f,,
89849,iihr,WQS0076,ds5x,ph,f,,
92548,iihr,WQS0094,ds5x,spec_cond,t,,
92549,iihr,WQS0094,ds5x,diss_oxy_con,t,,
92550,iihr,WQS0094,ds5x,diss_oxy_sat,t,,
85605,iihr,WQS0001,dts12,temp_water,f,2012-08-28 18:30:00-05,2015-11-16 06:10:00-06
92551,iihr,WQS9953,nitratax,nitrate_con,t,,
92552,iihr,WQS9953,nitratax,r_exc,t,,
92553,iihr,WQS9953,nitratax,m_exc,t,,
92554,iihr,WQS0066,dts12,turbi_var,t,,
92564,iihr,WQS0067,dts12,turbi_var,t,,
92565,iihr,WQS0067,dts12,turbi_med,t,,
92566,iihr,WQS0067,dts12,turbi_bes,t,,
92567,iihr,WQS0067,dts12,turbi_min,t,,
92568,iihr,WQS0067,dts12,turbi_max,t,,
92570,iihr,WQS0067,ds5x,temp_water,t,,
92571,iihr,WQS0067,ds5x,diss_oxy_sat,t,,
86530,iihr,WQS0067,nitratax,nitrate_con,t,,
92598,iihr,WQS0075,dts12,turbi_med,t,,
92599,iihr,WQS0075,dts12,turbi_bes,t,,
92600,iihr,WQS0075,dts12,turbi_min,t,,
92601,iihr,WQS0075,dts12,turbi_max,t,,
92604,iihr,WQS0075,dts12,turbi_var,t,,
92605,iihr,WQS0067,ds5x,spec_cond,t,,
92611,iihr,WQS9903,nitratax,nitrate_con,t,,
92612,iihr,WQS9903,nitratax,r_exc,t,,
92613,iihr,WQS9903,nitratax,m_exc,t,,
92621,iihr,WQS0059,dts12,turbi_mean,t,,
92622,iihr,WQS0059,dts12,turbi_var,t,,
92623,iihr,WQS0059,dts12,turbi_med,t,,
92624,iihr,WQS0059,dts12,turbi_bes,t,,
92625,iihr,WQS0059,dts12,turbi_min,t,,
92626,iihr,WQS0059,dts12,turbi_max,t,,
92627,iihr,WQS0059,dts12,temp_water,t,,
92628,iihr,WQS0059,ds5x,temp_water,t,,
92629,iihr,WQS0058,dts12,turbi_mean,t,,
92630,iihr,WQS0058,dts12,turbi_var,t,,
92631,iihr,WQS0058,dts12,turbi_bes,t,,
92632,iihr,WQS0058,dts12,turbi_max,t,,
92633,iihr,WQS0058,dts12,temp_water,t,,
92634,iihr,WQS0058,ds5x,temp_water,t,,
92635,iihr,WQS0058,ds5x,spec_cond,t,,
92636,iihr,WQS0058,ds5x,diss_oxy_con,t,,
92637,iihr,WQS0058,ds5x,diss_oxy_sat,t,,
92638,iihr,WQS0059,ds5x,spec_cond,t,,
85424,usgs,WQS0024,usgs.99133,nitrate_con,f,,
340,usgs,WQS0024,usgs.00060,discharge,t,,
92646,iihr,WQS0061,ds5x,temp_water,t,,
92647,iihr,WQS0061,ds5x,spec_cond,t,,
92648,iihr,WQS0063,dts12,turbi_mean,t,,
92649,iihr,WQS0063,dts12,turbi_med,t,,
92650,iihr,WQS0063,dts12,turbi_bes,t,,
92651,iihr,WQS0063,dts12,turbi_min,t,,
92652,iihr,WQS0063,dts12,turbi_max,t,,
92653,iihr,WQS0063,dts12,temp_water,t,,
92654,iihr,WQS0063,ds5x,temp_water,t,,
92655,iihr,WQS0063,ds5x,spec_cond,t,,
92660,iihr,WQS0064,dts12,temp_water,t,,
92661,iihr,WQS0065,ds5x,temp_water,t,,
92662,iihr,WQS0063,dts12,turbi_var,t,,
92555,iihr,WQS0070,dts12,turbi_mean,f,,
92558,iihr,WQS0070,dts12,turbi_bes,f,,
92557,iihr,WQS0070,dts12,turbi_med,f,,
92559,iihr,WQS0070,dts12,turbi_min,f,,
92556,iihr,WQS0070,dts12,turbi_var,f,,
92561,iihr,WQS0070,dts12,temp_water,f,,
92578,iihr,WQS0071,dts12,temp_water,f,,
92573,iihr,WQS0071,dts12,turbi_mean,f,,
92575,iihr,WQS0071,dts12,turbi_bes,f,,
92577,iihr,WQS0071,dts12,turbi_max,f,,
92574,iihr,WQS0071,dts12,turbi_med,f,,
92576,iihr,WQS0071,dts12,turbi_min,f,,
92595,iihr,WQS0071,dts12,turbi_var,f,,
92594,iihr,WQS0073,dts12,temp_water,f,,
92589,iihr,WQS0073,dts12,turbi_mean,f,,
92591,iihr,WQS0073,dts12,turbi_bes,f,,
92593,iihr,WQS0073,dts12,turbi_max,f,,
92592,iihr,WQS0073,dts12,turbi_min,f,,
92596,iihr,WQS0073,dts12,turbi_var,f,,
92563,iihr,WQS0067,dts12,turbi_mean,t,,
92562,iihr,WQS0070,ds5x,temp_water,t,,
92658,iihr,WQS0064,dts12,turbi_bes,f,,
92569,iihr,WQS0067,dts12,temp_water,t,,
92587,iihr,WQS0072,ds5x,temp_water,t,,
92642,iihr,WQS0061,dts12,turbi_bes,f,,
92644,iihr,WQS0061,dts12,turbi_max,f,,
92641,iihr,WQS0061,dts12,turbi_med,f,,
92643,iihr,WQS0061,dts12,turbi_min,f,,
92640,iihr,WQS0061,dts12,turbi_var,f,,
92581,iihr,WQS0072,dts12,turbi_mean,f,,
92584,iihr,WQS0072,dts12,turbi_bes,f,,
92609,iihr,WQS0072,dts12,turbi_min,f,,
92582,iihr,WQS0072,dts12,turbi_var,f,,
92583,iihr,WQS0072,dts12,turbi_med,f,,
92586,iihr,WQS0072,dts12,temp_water,f,,
92608,iihr,WQS0070,ds5x,diss_oxy_con,t,,
92620,iihr,WQS0076,dts12,temp_water,f,,
92614,iihr,WQS0076,dts12,turbi_mean,f,,
92617,iihr,WQS0076,dts12,turbi_bes,f,,
92619,iihr,WQS0076,dts12,turbi_max,f,,
92616,iihr,WQS0076,dts12,turbi_med,f,,
92618,iihr,WQS0076,dts12,turbi_min,f,,
92615,iihr,WQS0076,dts12,turbi_var,f,,
92607,iihr,WQS0070,ds5x,diss_oxy_sat,t,,
92606,iihr,WQS0070,ds5x,spec_cond,t,,
92588,iihr,WQS0072,ds5x,diss_oxy_sat,t,,
92580,iihr,WQS0071,ds5x,spec_cond,f,,
92579,iihr,WQS0071,ds5x,temp_water,f,,
92610,iihr,WQS0072,ds5x,spec_cond,t,,
92656,iihr,WQS0064,dts12,turbi_mean,f,,
92659,iihr,WQS0064,dts12,turbi_max,f,,
92657,iihr,WQS0064,dts12,turbi_var,f,,
92597,iihr,WQS0075,dts12,turbi_mean,t,,
92663,iihr,WQS0043,ds5x,temp_water,t,,
92664,iihr,WQS0043,ds5x,spec_cond,t,,
92665,iihr,WQS0043,ds5x,diss_oxy_sat,t,,
92666,iihr,WQS0040,dts12,turbi_mean,t,,
92667,iihr,WQS0040,dts12,turbi_var,t,,
92668,iihr,WQS0040,dts12,turbi_med,t,,
92669,iihr,WQS0040,dts12,turbi_bes,t,,
92670,iihr,WQS0040,dts12,turbi_min,t,,
92671,iihr,WQS0040,dts12,turbi_max,t,,
92672,iihr,WQS0040,dts12,temp_water,t,,
92673,iihr,WQS0058,ds5x,ph,t,,
92674,iihr,WQS0059,ds5x,ph,t,,
92675,iihr,WQS0059,ds5x,diss_oxy_con,t,,
92676,iihr,WQS0059,ds5x,diss_oxy_sat,t,,
85578,iihr,WQS0007,dts12,turbi_mean,t,2012-06-03 18:40:00-05,2014-11-19 08:15:00-06
85954,iihr,WQS0025,dts12,turbi_mean,f,2015-04-21 16:30:00-05,2015-12-05 10:00:00-06
85957,iihr,WQS0025,dts12,turbi_bes,f,,
92572,iihr,WQS0066,ds5x,diss_oxy_sat,f,,
92560,iihr,WQS0070,dts12,turbi_max,f,,
92677,iihr,WQS0044,dts12,turbi_mean,t,,
92678,iihr,WQS0044,dts12,turbi_var,t,,
92679,iihr,WQS0044,dts12,turbi_med,t,,
92680,iihr,WQS0044,dts12,turbi_bes,t,,
92681,iihr,WQS0044,dts12,turbi_min,t,,
92682,iihr,WQS0044,dts12,turbi_max,t,,
92683,iihr,WQS0044,dts12,temp_water,t,,
92684,iihr,WQS0078,nitratax,nitrate_con,t,,
92685,iihr,WQS0078,nitratax,r_exc,t,,
92686,iihr,WQS0078,nitratax,m_exc,t,,
92687,iihr,WQS0062,dts12,turbi_mean,t,,
92688,iihr,WQS0062,dts12,turbi_med,t,,
92689,iihr,WQS0062,dts12,turbi_bes,t,,
92690,iihr,WQS0062,dts12,turbi_min,t,,
92691,iihr,WQS0062,dts12,turbi_max,t,,
92692,iihr,WQS0062,dts12,temp_water,t,,
92693,iihr,WQS0062,ds5x,temp_water,t,,
92694,iihr,WQS0062,ds5x,diss_oxy_sat,t,,
92695,iihr,WQS0074,dts12,turbi_mean,t,,
92696,iihr,WQS0074,dts12,turbi_var,t,,
92697,iihr,WQS0074,dts12,turbi_med,t,,
92698,iihr,WQS0074,dts12,turbi_bes,t,,
92699,iihr,WQS0074,dts12,turbi_min,t,,
92700,iihr,WQS0074,dts12,turbi_max,t,,
92701,iihr,WQS0074,ds5x,temp_water,t,,
92702,iihr,WQS0074,ds5x,spec_cond,t,,
92590,iihr,WQS0073,dts12,turbi_med,f,,
92703,iihr,WQS0039,dts12,turbi_mean,t,,
92704,iihr,WQS0039,dts12,turbi_var,t,,
92705,iihr,WQS0039,dts12,turbi_med,t,,
92706,iihr,WQS0039,dts12,turbi_bes,t,,
85687,iihr,WQS0003,ds5x,diss_oxy_con,f,2012-05-30 16:40:00-05,2015-11-05 18:05:00-06
85840,iihr,WQS0003,ds5x,diss_oxy_sat,f,,
92707,iihr,WQS0039,dts12,turbi_max,t,,
92708,iihr,WQS0039,dts12,temp_water,t,,
92709,iihr,WQS0039,ds5x,temp_water,t,,
92710,iihr,WQS0039,ds5x,diss_oxy_sat,t,,
92711,iihr,WQS0032,dts12,turbi_mean,t,,
92712,iihr,WQS0032,dts12,turbi_var,t,,
92713,iihr,WQS0032,dts12,turbi_med,t,,
92714,iihr,WQS0032,dts12,turbi_bes,t,,
92715,iihr,WQS0032,dts12,turbi_min,t,,
92716,iihr,WQS0032,dts12,turbi_max,t,,
92717,iihr,WQS0032,dts12,temp_water,t,,
92718,iihr,WQS0032,ds5x,temp_water,t,,
92719,iihr,WQS0045,dts12,turbi_mean,t,,
92720,iihr,WQS0045,dts12,turbi_var,t,,
92721,iihr,WQS0045,dts12,turbi_med,t,,
92722,iihr,WQS0045,dts12,turbi_bes,t,,
92723,iihr,WQS0045,dts12,turbi_min,t,,
92724,iihr,WQS0045,dts12,turbi_max,t,,
92725,iihr,WQS0045,dts12,temp_water,t,,
92726,iihr,WQS0045,ds5x,temp_water,t,,
92727,iihr,WQS0045,ds5x,diss_oxy_sat,t,,
92728,iihr,WQS0038,dts12,turbi_mean,t,,
92729,iihr,WQS0038,dts12,turbi_var,t,,
92730,iihr,WQS0038,dts12,turbi_med,t,,
92731,iihr,WQS0038,dts12,turbi_bes,t,,
92732,iihr,WQS0038,dts12,turbi_max,t,,
92733,iihr,WQS0038,dts12,temp_water,t,,
92734,iihr,WQS0038,ds5x,temp_water,t,,
92735,iihr,WQS0038,ds5x,spec_cond,t,,
92736,iihr,WQS0038,dts12,turbi_min,t,,
92755,dtrs,CTZ00059,nitrateapp,nitrate_con_int,t,2018-03-27 17:15:58-05,
92753,dtrs,CTZ00011,nitrateapp,nitrate_con_int,t,2018-01-26 08:28:28-06,
92758,dtrs,CTZ00014,nitrateapp,nitrate_con_int,t,2018-01-27 09:37:11-06,
92754,dtrs,CTZ00017,nitrateapp,nitrate_con_int,t,2018-01-27 10:33:36-06,
92750,dtrs,CTZ00021,nitrateapp,nitrate_con_int,t,2018-02-19 11:32:49-06,
92812,iihr,WQS0034,dts12,turbi_mean,t,,
92813,iihr,WQS0034,dts12,turbi_var,t,,
92814,iihr,WQS0034,dts12,turbi_med,t,,
92815,iihr,WQS0034,dts12,turbi_bes,t,,
92816,iihr,WQS0034,dts12,turbi_min,t,,
92817,iihr,WQS0034,dts12,turbi_max,t,,
92818,iihr,WQS0034,dts12,temp_water,t,,
92819,iihr,WQS0034,ds5x,temp_water,t,,
92820,iihr,WQS0034,ds5x,diss_oxy_sat,t,,
92811,iihr,WQS0050,ds5x,spec_cond,f,,
92810,iihr,WQS0050,ds5x,temp_water,f,,
92828,iihr,WQS0035,dts12,turbi_mean,t,,
92829,iihr,WQS0035,dts12,turbi_med,t,,
92830,iihr,WQS0035,dts12,turbi_bes,t,,
92831,iihr,WQS0035,dts12,turbi_min,t,,
92832,iihr,WQS0035,dts12,turbi_max,t,,
92833,iihr,WQS0035,dts12,temp_water,t,,
92834,iihr,WQS0027,dts12,turbi_mean,t,,
92835,iihr,WQS0027,dts12,turbi_bes,t,,
92836,iihr,WQS0027,dts12,turbi_min,t,,
92837,iihr,WQS0027,dts12,turbi_max,t,,
92838,iihr,WQS0027,dts12,temp_water,t,,
92839,iihr,WQS0027,ds5x,temp_water,t,,
92840,iihr,WQS0027,ds5x,spec_cond,t,,
92841,iihr,WQS0027,ds5x,diss_oxy_con,t,,
92842,iihr,WQS0027,ds5x,diss_oxy_sat,t,,
